provider;state;indicator;indicator_value
SEGURO AMERICANO;SAN JOSÉ;MG;0
SEGURO AMERICANO;SAN JOSÉ;MFYC;0
SEGURO AMERICANO;SAN JOSÉ;Pediatría;0
SEGURO AMERICANO;SAN JOSÉ;Gine;0
SEGURO AMERICANO;SAN JOSÉ;AE;0
SEGURO AMERICANO;SAN JOSÉ;LE;0
SEGURO AMERICANO;SORIANO;MG;0
SEGURO AMERICANO;SORIANO;MFYC;0
SEGURO AMERICANO;SORIANO;Pediatría;0
SEGURO AMERICANO;SORIANO;Gine;0
SEGURO AMERICANO;SORIANO;AE;0
SEGURO AMERICANO;SORIANO;LE;0
SEGURO AMERICANO;TACUAREMBÓ;MG;0
SEGURO AMERICANO;TACUAREMBÓ;MFYC;0
SEGURO AMERICANO;TACUAREMBÓ;Pediatría;0
SEGURO AMERICANO;TACUAREMBÓ;Gine;0
SEGURO AMERICANO;TACUAREMBÓ;AE;0
SEGURO AMERICANO;TACUAREMBÓ;LE;0
SEGURO AMERICANO;TREINTA Y TRES;MG;0
SEGURO AMERICANO;TREINTA Y TRES;MFYC;0
SEGURO AMERICANO;TREINTA Y TRES;Pediatría;0
SEGURO AMERICANO;TREINTA Y TRES;Gine;0
SEGURO AMERICANO;TREINTA Y TRES;AE;0
SEGURO AMERICANO;TREINTA Y TRES;LE;0
SMI;MONTEVIDEO;MG;1.85
SMI;MONTEVIDEO;MFYC;0.06
SMI;MONTEVIDEO;Pediatría;4.64
SMI;MONTEVIDEO;Gine;1.03
SMI;MONTEVIDEO;AE;0.05
SMI;MONTEVIDEO;LE;0
SMI;ARTIGAS;MG;0
SMI;ARTIGAS;MFYC;0
SMI;ARTIGAS;Pediatría;0
SMI;ARTIGAS;Gine;0
SMI;ARTIGAS;AE;0
SMI;ARTIGAS;LE;0
SMI;CANELONES;MG;0.58
SMI;CANELONES;MFYC;0
SMI;CANELONES;Pediatría;2.06
SMI;CANELONES;Gine;0.13
SMI;CANELONES;AE;0.85
SMI;CANELONES;LE;0
SMI;CERRO LARGO;MG;0
SMI;CERRO LARGO;MFYC;0
SMI;CERRO LARGO;Pediatría;0
SMI;CERRO LARGO;Gine;0
SMI;CERRO LARGO;AE;0
SMI;CERRO LARGO;LE;0
SMI;COLONIA;MG;0
SMI;COLONIA;MFYC;0
SMI;COLONIA;Pediatría;0
SMI;COLONIA;Gine;0
SMI;COLONIA;AE;0
SMI;COLONIA;LE;0
SMI;DURAZNO;MG;0
SMI;DURAZNO;MFYC;0
SMI;DURAZNO;Pediatría;0
SMI;DURAZNO;Gine;0
SMI;DURAZNO;AE;0
SMI;DURAZNO;LE;0
SMI;FLORES;MG;0
SMI;FLORES;MFYC;0
SMI;FLORES;Pediatría;0
SMI;FLORES;Gine;0
SMI;FLORES;AE;0
SMI;FLORES;LE;0
SMI;FLORIDA;MG;0
SMI;FLORIDA;MFYC;0
SMI;FLORIDA;Pediatría;0
SMI;FLORIDA;Gine;0
SMI;FLORIDA;AE;0
SMI;FLORIDA;LE;0
SMI;LAVALLEJA;MG;0
SMI;LAVALLEJA;MFYC;0
SMI;LAVALLEJA;Pediatría;0
SMI;LAVALLEJA;Gine;0
SMI;LAVALLEJA;AE;0
SMI;LAVALLEJA;LE;0
SMI;MALDONADO;MG;0
SMI;MALDONADO;MFYC;0
SMI;MALDONADO;Pediatría;0
SMI;MALDONADO;Gine;0
SMI;MALDONADO;AE;0
SMI;MALDONADO;LE;0
SMI;PAYSANDÚ;MG;0
SMI;PAYSANDÚ;MFYC;0
SMI;PAYSANDÚ;Pediatría;0
SMI;PAYSANDÚ;Gine;0
SMI;PAYSANDÚ;AE;0
SMI;PAYSANDÚ;LE;0
SMI;RÍO NEGRO;MG;0
SMI;RÍO NEGRO;MFYC;0
SMI;RÍO NEGRO;Pediatría;0
SMI;RÍO NEGRO;Gine;0
SMI;RÍO NEGRO;AE;0
SMI;RÍO NEGRO;LE;0
SMI;RIVERA;MG;0
SMI;RIVERA;MFYC;0
SMI;RIVERA;Pediatría;0
SMI;RIVERA;Gine;0
SMI;RIVERA;AE;0
SMI;RIVERA;LE;0
SMI;ROCHA;MG;0
SMI;ROCHA;MFYC;0
SMI;ROCHA;Pediatría;0
SMI;ROCHA;Gine;0
SMI;ROCHA;AE;0
SMI;ROCHA;LE;0
SMI;SALTO;MG;0
SMI;SALTO;MFYC;0
SMI;SALTO;Pediatría;0
SMI;SALTO;Gine;0
SMI;SALTO;AE;0
SMI;SALTO;LE;0
SMI;SAN JOSÉ;MG;0
SMI;SAN JOSÉ;MFYC;0
SMI;SAN JOSÉ;Pediatría;0
SMI;SAN JOSÉ;Gine;0
SMI;SAN JOSÉ;AE;0
SMI;SAN JOSÉ;LE;0
SMI;SORIANO;MG;0
SMI;SORIANO;MFYC;0
SMI;SORIANO;Pediatría;0
SMI;SORIANO;Gine;0
SMI;SORIANO;AE;0
SMI;SORIANO;LE;0
SMI;TACUAREMBÓ;MG;0
SMI;TACUAREMBÓ;MFYC;0
SMI;TACUAREMBÓ;Pediatría;0
SMI;TACUAREMBÓ;Gine;0
SMI;TACUAREMBÓ;AE;0
SMI;TACUAREMBÓ;LE;0
SMI;TREINTA Y TRES;MG;0
SMI;TREINTA Y TRES;MFYC;0
SMI;TREINTA Y TRES;Pediatría;0
SMI;TREINTA Y TRES;Gine;0
SMI;TREINTA Y TRES;AE;0
SMI;TREINTA Y TRES;LE;0
SMQS;MONTEVIDEO;MG;0
SMQS;MONTEVIDEO;MFYC;0
SMQS;MONTEVIDEO;Pediatría;0
SMQS;MONTEVIDEO;Gine;0
SMQS;MONTEVIDEO;AE;0
SMQS;MONTEVIDEO;LE;0
SMQS;ARTIGAS;MG;0
SMQS;ARTIGAS;MFYC;0
SMQS;ARTIGAS;Pediatría;0
SMQS;ARTIGAS;Gine;0
SMQS;ARTIGAS;AE;0
SMQS;ARTIGAS;LE;0
SMQS;CANELONES;MG;0
SMQS;CANELONES;MFYC;0
SMQS;CANELONES;Pediatría;0
SMQS;CANELONES;Gine;0
SMQS;CANELONES;AE;0
SMQS;CANELONES;LE;0
SMQS;CERRO LARGO;MG;0
SMQS;CERRO LARGO;MFYC;0
SMQS;CERRO LARGO;Pediatría;0
SMQS;CERRO LARGO;Gine;0
SMQS;CERRO LARGO;AE;0
SMQS;CERRO LARGO;LE;0
SMQS;COLONIA;MG;0
SMQS;COLONIA;MFYC;0
SMQS;COLONIA;Pediatría;0
SMQS;COLONIA;Gine;0
SMQS;COLONIA;AE;0
SMQS;COLONIA;LE;0
SMQS;DURAZNO;MG;0
SMQS;DURAZNO;MFYC;0
SMQS;DURAZNO;Pediatría;0
SMQS;DURAZNO;Gine;0
SMQS;DURAZNO;AE;0
SMQS;DURAZNO;LE;0
SMQS;FLORES;MG;0
SMQS;FLORES;MFYC;0
SMQS;FLORES;Pediatría;0
SMQS;FLORES;Gine;0
SMQS;FLORES;AE;0
SMQS;FLORES;LE;0
SMQS;FLORIDA;MG;0
SMQS;FLORIDA;MFYC;0
SMQS;FLORIDA;Pediatría;0
SMQS;FLORIDA;Gine;0
SMQS;FLORIDA;AE;0
SMQS;FLORIDA;LE;0
SMQS;LAVALLEJA;MG;0
SMQS;LAVALLEJA;MFYC;0
SMQS;LAVALLEJA;Pediatría;0
SMQS;LAVALLEJA;Gine;0
SMQS;LAVALLEJA;AE;0
SMQS;LAVALLEJA;LE;0
SMQS;MALDONADO;MG;0
SMQS;MALDONADO;MFYC;0
SMQS;MALDONADO;Pediatría;0
SMQS;MALDONADO;Gine;0
SMQS;MALDONADO;AE;0
SMQS;MALDONADO;LE;0
SMQS;PAYSANDÚ;MG;0
SMQS;PAYSANDÚ;MFYC;0
SMQS;PAYSANDÚ;Pediatría;0
SMQS;PAYSANDÚ;Gine;0
SMQS;PAYSANDÚ;AE;0
SMQS;PAYSANDÚ;LE;0
SMQS;RÍO NEGRO;MG;0
SMQS;RÍO NEGRO;MFYC;0
SMQS;RÍO NEGRO;Pediatría;0
SMQS;RÍO NEGRO;Gine;0
SMQS;RÍO NEGRO;AE;0
SMQS;RÍO NEGRO;LE;0
SMQS;RIVERA;MG;0
SMQS;RIVERA;MFYC;0
SMQS;RIVERA;Pediatría;0
SMQS;RIVERA;Gine;0
SMQS;RIVERA;AE;0
SMQS;RIVERA;LE;0
SMQS;ROCHA;MG;0
SMQS;ROCHA;MFYC;0
SMQS;ROCHA;Pediatría;0
SMQS;ROCHA;Gine;0
SMQS;ROCHA;AE;0
SMQS;ROCHA;LE;0
SMQS;SALTO;MG;1.99
SMQS;SALTO;MFYC;0
SMQS;SALTO;Pediatría;5.12
SMQS;SALTO;Gine;1.56
SMQS;SALTO;AE;13.83
SMQS;SALTO;LE;4.50
SMQS;SAN JOSÉ;MG;0
SMQS;SAN JOSÉ;MFYC;0
SMQS;SAN JOSÉ;Pediatría;0
SMQS;SAN JOSÉ;Gine;0
SMQS;SAN JOSÉ;AE;0
SMQS;SAN JOSÉ;LE;0
SMQS;SORIANO;MG;0
SMQS;SORIANO;MFYC;0
SMQS;SORIANO;Pediatría;0
SMQS;SORIANO;Gine;0
SMQS;SORIANO;AE;0
SMQS;SORIANO;LE;0
SMQS;TACUAREMBÓ;MG;0
SMQS;TACUAREMBÓ;MFYC;0
SMQS;TACUAREMBÓ;Pediatría;0
SMQS;TACUAREMBÓ;Gine;0
SMQS;TACUAREMBÓ;AE;0
SMQS;TACUAREMBÓ;LE;0
SMQS;TREINTA Y TRES;MG;0
SMQS;TREINTA Y TRES;MFYC;0
SMQS;TREINTA Y TRES;Pediatría;0
SMQS;TREINTA Y TRES;Gine;0
SMQS;TREINTA Y TRES;AE;0
SMQS;TREINTA Y TRES;LE;0
SUMMUM;MONTEVIDEO;MG;0
SUMMUM;MONTEVIDEO;MFYC;0
SUMMUM;MONTEVIDEO;Pediatría;0
SUMMUM;MONTEVIDEO;Gine;0
SUMMUM;MONTEVIDEO;AE;0
SUMMUM;MONTEVIDEO;LE;0
SUMMUM;ARTIGAS;MG;0
SUMMUM;ARTIGAS;MFYC;0
SUMMUM;ARTIGAS;Pediatría;0
SUMMUM;ARTIGAS;Gine;0
SUMMUM;ARTIGAS;AE;0
SUMMUM;ARTIGAS;LE;0
SUMMUM;CANELONES;MG;0
SUMMUM;CANELONES;MFYC;0
SUMMUM;CANELONES;Pediatría;0
SUMMUM;CANELONES;Gine;0
SUMMUM;CANELONES;AE;0
SUMMUM;CANELONES;LE;0
SUMMUM;CERRO LARGO;MG;0
SUMMUM;CERRO LARGO;MFYC;0
SUMMUM;CERRO LARGO;Pediatría;0
SUMMUM;CERRO LARGO;Gine;0
SUMMUM;CERRO LARGO;AE;0
SUMMUM;CERRO LARGO;LE;0
SUMMUM;COLONIA;MG;0
SUMMUM;COLONIA;MFYC;0
SUMMUM;COLONIA;Pediatría;0
SUMMUM;COLONIA;Gine;0
SUMMUM;COLONIA;AE;0
SUMMUM;COLONIA;LE;0
SUMMUM;DURAZNO;MG;0
SUMMUM;DURAZNO;MFYC;0
SUMMUM;DURAZNO;Pediatría;0
SUMMUM;DURAZNO;Gine;0
SUMMUM;DURAZNO;AE;0
SUMMUM;DURAZNO;LE;0
SUMMUM;FLORES;MG;0
SUMMUM;FLORES;MFYC;0
SUMMUM;FLORES;Pediatría;0
SUMMUM;FLORES;Gine;0
SUMMUM;FLORES;AE;0
SUMMUM;FLORES;LE;0
SUMMUM;FLORIDA;MG;0
SUMMUM;FLORIDA;MFYC;0
SUMMUM;FLORIDA;Pediatría;0
SUMMUM;FLORIDA;Gine;0
SUMMUM;FLORIDA;AE;0
SUMMUM;FLORIDA;LE;0
SUMMUM;LAVALLEJA;MG;0
SUMMUM;LAVALLEJA;MFYC;0
SUMMUM;LAVALLEJA;Pediatría;0
SUMMUM;LAVALLEJA;Gine;0
SUMMUM;LAVALLEJA;AE;0
SUMMUM;LAVALLEJA;LE;0
SUMMUM;MALDONADO;MG;0
SUMMUM;MALDONADO;MFYC;0
SUMMUM;MALDONADO;Pediatría;0
SUMMUM;MALDONADO;Gine;0
SUMMUM;MALDONADO;AE;0
SUMMUM;MALDONADO;LE;0
SUMMUM;PAYSANDÚ;MG;0
SUMMUM;PAYSANDÚ;MFYC;0
SUMMUM;PAYSANDÚ;Pediatría;0
SUMMUM;PAYSANDÚ;Gine;0
SUMMUM;PAYSANDÚ;AE;0
SUMMUM;PAYSANDÚ;LE;0
SUMMUM;RÍO NEGRO;MG;0
SUMMUM;RÍO NEGRO;MFYC;0
SUMMUM;RÍO NEGRO;Pediatría;0
SUMMUM;RÍO NEGRO;Gine;0
SUMMUM;RÍO NEGRO;AE;0
SUMMUM;RÍO NEGRO;LE;0
SUMMUM;RIVERA;MG;0
SUMMUM;RIVERA;MFYC;0
SUMMUM;RIVERA;Pediatría;0
SUMMUM;RIVERA;Gine;0
SUMMUM;RIVERA;AE;0
SUMMUM;RIVERA;LE;0
SUMMUM;ROCHA;MG;0
SUMMUM;ROCHA;MFYC;0
SUMMUM;ROCHA;Pediatría;0
SUMMUM;ROCHA;Gine;0
SUMMUM;ROCHA;AE;0
SUMMUM;ROCHA;LE;0
SUMMUM;SALTO;MG;0
SUMMUM;SALTO;MFYC;0
SUMMUM;SALTO;Pediatría;0
SUMMUM;SALTO;Gine;0
SUMMUM;SALTO;AE;0
SUMMUM;SALTO;LE;0
SUMMUM;SAN JOSÉ;MG;0
SUMMUM;SAN JOSÉ;MFYC;0
SUMMUM;SAN JOSÉ;Pediatría;0
SUMMUM;SAN JOSÉ;Gine;0
SUMMUM;SAN JOSÉ;AE;0
SUMMUM;SAN JOSÉ;LE;0
SUMMUM;SORIANO;MG;0
SUMMUM;SORIANO;MFYC;0
SUMMUM;SORIANO;Pediatría;0
SUMMUM;SORIANO;Gine;0
SUMMUM;SORIANO;AE;0
SUMMUM;SORIANO;LE;0
SUMMUM;TACUAREMBÓ;MG;0
SUMMUM;TACUAREMBÓ;MFYC;0
SUMMUM;TACUAREMBÓ;Pediatría;0
SUMMUM;TACUAREMBÓ;Gine;0
SUMMUM;TACUAREMBÓ;AE;0
SUMMUM;TACUAREMBÓ;LE;0
SUMMUM;TREINTA Y TRES;MG;0
SUMMUM;TREINTA Y TRES;MFYC;0
SUMMUM;TREINTA Y TRES;Pediatría;0
SUMMUM;TREINTA Y TRES;Gine;0
SUMMUM;TREINTA Y TRES;AE;0
SUMMUM;TREINTA Y TRES;LE;0
BLUE CROSS & BLUE SHIELD;MONTEVIDEO;MG;0.09
BLUE CROSS & BLUE SHIELD;MONTEVIDEO;MFYC;0.00
BLUE CROSS & BLUE SHIELD;MONTEVIDEO;Pediatría;0.41
BLUE CROSS & BLUE SHIELD;MONTEVIDEO;Gine;0.37
BLUE CROSS & BLUE SHIELD;MONTEVIDEO;AE;0
BLUE CROSS & BLUE SHIELD;MONTEVIDEO;LE;0.03
BLUE CROSS & BLUE SHIELD;ARTIGAS;MG;0
BLUE CROSS & BLUE SHIELD;ARTIGAS;MFYC;0
BLUE CROSS & BLUE SHIELD;ARTIGAS;Pediatría;0
BLUE CROSS & BLUE SHIELD;ARTIGAS;Gine;0
BLUE CROSS & BLUE SHIELD;ARTIGAS;AE;0
BLUE CROSS & BLUE SHIELD;ARTIGAS;LE;0
BLUE CROSS & BLUE SHIELD;CANELONES;MG;0
BLUE CROSS & BLUE SHIELD;CANELONES;MFYC;0
BLUE CROSS & BLUE SHIELD;CANELONES;Pediatría;0
BLUE CROSS & BLUE SHIELD;CANELONES;Gine;0
BLUE CROSS & BLUE SHIELD;CANELONES;AE;0
BLUE CROSS & BLUE SHIELD;CANELONES;LE;0
BLUE CROSS & BLUE SHIELD;CERRO LARGO;MG;0
BLUE CROSS & BLUE SHIELD;CERRO LARGO;MFYC;0
BLUE CROSS & BLUE SHIELD;CERRO LARGO;Pediatría;0
BLUE CROSS & BLUE SHIELD;CERRO LARGO;Gine;0
BLUE CROSS & BLUE SHIELD;CERRO LARGO;AE;0
BLUE CROSS & BLUE SHIELD;CERRO LARGO;LE;0
BLUE CROSS & BLUE SHIELD;COLONIA;MG;0
BLUE CROSS & BLUE SHIELD;COLONIA;MFYC;0
BLUE CROSS & BLUE SHIELD;COLONIA;Pediatría;0
BLUE CROSS & BLUE SHIELD;COLONIA;Gine;0
BLUE CROSS & BLUE SHIELD;COLONIA;AE;0
BLUE CROSS & BLUE SHIELD;COLONIA;LE;0
BLUE CROSS & BLUE SHIELD;DURAZNO;MG;0
BLUE CROSS & BLUE SHIELD;DURAZNO;MFYC;0
BLUE CROSS & BLUE SHIELD;DURAZNO;Pediatría;0
BLUE CROSS & BLUE SHIELD;DURAZNO;Gine;0
BLUE CROSS & BLUE SHIELD;DURAZNO;AE;0
BLUE CROSS & BLUE SHIELD;DURAZNO;LE;0
BLUE CROSS & BLUE SHIELD;FLORES;MG;0
BLUE CROSS & BLUE SHIELD;FLORES;MFYC;0
BLUE CROSS & BLUE SHIELD;FLORES;Pediatría;0
BLUE CROSS & BLUE SHIELD;FLORES;Gine;0
BLUE CROSS & BLUE SHIELD;FLORES;AE;0
BLUE CROSS & BLUE SHIELD;FLORES;LE;0
BLUE CROSS & BLUE SHIELD;FLORIDA;MG;0
BLUE CROSS & BLUE SHIELD;FLORIDA;MFYC;0
BLUE CROSS & BLUE SHIELD;FLORIDA;Pediatría;0
BLUE CROSS & BLUE SHIELD;FLORIDA;Gine;0
BLUE CROSS & BLUE SHIELD;FLORIDA;AE;0
BLUE CROSS & BLUE SHIELD;FLORIDA;LE;0
BLUE CROSS & BLUE SHIELD;LAVALLEJA;MG;0
BLUE CROSS & BLUE SHIELD;LAVALLEJA;MFYC;0
BLUE CROSS & BLUE SHIELD;LAVALLEJA;Pediatría;0
BLUE CROSS & BLUE SHIELD;LAVALLEJA;Gine;0
BLUE CROSS & BLUE SHIELD;LAVALLEJA;AE;0
BLUE CROSS & BLUE SHIELD;LAVALLEJA;LE;0
BLUE CROSS & BLUE SHIELD;MALDONADO;MG;0
BLUE CROSS & BLUE SHIELD;MALDONADO;MFYC;0
BLUE CROSS & BLUE SHIELD;MALDONADO;Pediatría;0
BLUE CROSS & BLUE SHIELD;MALDONADO;Gine;0
BLUE CROSS & BLUE SHIELD;MALDONADO;AE;0
BLUE CROSS & BLUE SHIELD;MALDONADO;LE;0
BLUE CROSS & BLUE SHIELD;PAYSANDÚ;MG;0
BLUE CROSS & BLUE SHIELD;PAYSANDÚ;MFYC;0
BLUE CROSS & BLUE SHIELD;PAYSANDÚ;Pediatría;0
BLUE CROSS & BLUE SHIELD;PAYSANDÚ;Gine;0
BLUE CROSS & BLUE SHIELD;PAYSANDÚ;AE;0
BLUE CROSS & BLUE SHIELD;PAYSANDÚ;LE;0
BLUE CROSS & BLUE SHIELD;RÍO NEGRO;MG;0
BLUE CROSS & BLUE SHIELD;RÍO NEGRO;MFYC;0
BLUE CROSS & BLUE SHIELD;RÍO NEGRO;Pediatría;0
BLUE CROSS & BLUE SHIELD;RÍO NEGRO;Gine;0
BLUE CROSS & BLUE SHIELD;RÍO NEGRO;AE;0
BLUE CROSS & BLUE SHIELD;RÍO NEGRO;LE;0
BLUE CROSS & BLUE SHIELD;RIVERA;MG;0
BLUE CROSS & BLUE SHIELD;RIVERA;MFYC;0
BLUE CROSS & BLUE SHIELD;RIVERA;Pediatría;0
BLUE CROSS & BLUE SHIELD;RIVERA;Gine;0
BLUE CROSS & BLUE SHIELD;RIVERA;AE;0
BLUE CROSS & BLUE SHIELD;RIVERA;LE;0
BLUE CROSS & BLUE SHIELD;ROCHA;MG;0
BLUE CROSS & BLUE SHIELD;ROCHA;MFYC;0
BLUE CROSS & BLUE SHIELD;ROCHA;Pediatría;0
BLUE CROSS & BLUE SHIELD;ROCHA;Gine;0
BLUE CROSS & BLUE SHIELD;ROCHA;AE;0
BLUE CROSS & BLUE SHIELD;ROCHA;LE;0
BLUE CROSS & BLUE SHIELD;SALTO;MG;0
BLUE CROSS & BLUE SHIELD;SALTO;MFYC;0
BLUE CROSS & BLUE SHIELD;SALTO;Pediatría;0
BLUE CROSS & BLUE SHIELD;SALTO;Gine;0
BLUE CROSS & BLUE SHIELD;SALTO;AE;0
BLUE CROSS & BLUE SHIELD;SALTO;LE;0
BLUE CROSS & BLUE SHIELD;SAN JOSÉ;MG;0
BLUE CROSS & BLUE SHIELD;SAN JOSÉ;MFYC;0
BLUE CROSS & BLUE SHIELD;SAN JOSÉ;Pediatría;0
BLUE CROSS & BLUE SHIELD;SAN JOSÉ;Gine;0
BLUE CROSS & BLUE SHIELD;SAN JOSÉ;AE;0
BLUE CROSS & BLUE SHIELD;SAN JOSÉ;LE;0
BLUE CROSS & BLUE SHIELD;SORIANO;MG;0
BLUE CROSS & BLUE SHIELD;SORIANO;MFYC;0
BLUE CROSS & BLUE SHIELD;SORIANO;Pediatría;0
BLUE CROSS & BLUE SHIELD;SORIANO;Gine;0
BLUE CROSS & BLUE SHIELD;SORIANO;AE;0
BLUE CROSS & BLUE SHIELD;SORIANO;LE;0
BLUE CROSS & BLUE SHIELD;TACUAREMBÓ;MG;0
BLUE CROSS & BLUE SHIELD;TACUAREMBÓ;MFYC;0
BLUE CROSS & BLUE SHIELD;TACUAREMBÓ;Pediatría;0
BLUE CROSS & BLUE SHIELD;TACUAREMBÓ;Gine;0
BLUE CROSS & BLUE SHIELD;TACUAREMBÓ;AE;0
BLUE CROSS & BLUE SHIELD;TACUAREMBÓ;LE;0
BLUE CROSS & BLUE SHIELD;TREINTA Y TRES;MG;0
BLUE CROSS & BLUE SHIELD;TREINTA Y TRES;MFYC;0
BLUE CROSS & BLUE SHIELD;TREINTA Y TRES;Pediatría;0
BLUE CROSS & BLUE SHIELD;TREINTA Y TRES;Gine;0
BLUE CROSS & BLUE SHIELD;TREINTA Y TRES;AE;0
BLUE CROSS & BLUE SHIELD;TREINTA Y TRES;LE;0
UNIVERSAL;MONTEVIDEO;MG;1.69
UNIVERSAL;MONTEVIDEO;MFYC;0.03
UNIVERSAL;MONTEVIDEO;Pediatría;3.58
UNIVERSAL;MONTEVIDEO;Gine;1.19
UNIVERSAL;MONTEVIDEO;AE;9.45
UNIVERSAL;MONTEVIDEO;LE;0.21
UNIVERSAL;ARTIGAS;MG;0
UNIVERSAL;ARTIGAS;MFYC;0
UNIVERSAL;ARTIGAS;Pediatría;0
UNIVERSAL;ARTIGAS;Gine;0
UNIVERSAL;ARTIGAS;AE;0
UNIVERSAL;ARTIGAS;LE;0
UNIVERSAL;CANELONES;MG;1.76
UNIVERSAL;CANELONES;MFYC;0
UNIVERSAL;CANELONES;Pediatría;1.13
UNIVERSAL;CANELONES;Gine;0.69
UNIVERSAL;CANELONES;AE;7.48
UNIVERSAL;CANELONES;LE;0
UNIVERSAL;CERRO LARGO;MG;0
UNIVERSAL;CERRO LARGO;MFYC;0
UNIVERSAL;CERRO LARGO;Pediatría;0
UNIVERSAL;CERRO LARGO;Gine;0
UNIVERSAL;CERRO LARGO;AE;0
UNIVERSAL;CERRO LARGO;LE;0
UNIVERSAL;COLONIA;MG;0
UNIVERSAL;COLONIA;MFYC;0
UNIVERSAL;COLONIA;Pediatría;0
UNIVERSAL;COLONIA;Gine;0
UNIVERSAL;COLONIA;AE;0
UNIVERSAL;COLONIA;LE;0
UNIVERSAL;DURAZNO;MG;0
UNIVERSAL;DURAZNO;MFYC;0
UNIVERSAL;DURAZNO;Pediatría;0
UNIVERSAL;DURAZNO;Gine;0
UNIVERSAL;DURAZNO;AE;0
UNIVERSAL;DURAZNO;LE;0
UNIVERSAL;FLORES;MG;0
UNIVERSAL;FLORES;MFYC;0
UNIVERSAL;FLORES;Pediatría;0
UNIVERSAL;FLORES;Gine;0
UNIVERSAL;FLORES;AE;0
UNIVERSAL;FLORES;LE;0
UNIVERSAL;FLORIDA;MG;0
UNIVERSAL;FLORIDA;MFYC;0
UNIVERSAL;FLORIDA;Pediatría;0
UNIVERSAL;FLORIDA;Gine;0
UNIVERSAL;FLORIDA;AE;0
UNIVERSAL;FLORIDA;LE;0
UNIVERSAL;LAVALLEJA;MG;0
UNIVERSAL;LAVALLEJA;MFYC;0
UNIVERSAL;LAVALLEJA;Pediatría;0
UNIVERSAL;LAVALLEJA;Gine;0
UNIVERSAL;LAVALLEJA;AE;0
UNIVERSAL;LAVALLEJA;LE;0
UNIVERSAL;MALDONADO;MG;0
UNIVERSAL;MALDONADO;MFYC;0
UNIVERSAL;MALDONADO;Pediatría;0
UNIVERSAL;MALDONADO;Gine;0
UNIVERSAL;MALDONADO;AE;0
UNIVERSAL;MALDONADO;LE;0
UNIVERSAL;PAYSANDÚ;MG;0
UNIVERSAL;PAYSANDÚ;MFYC;0
UNIVERSAL;PAYSANDÚ;Pediatría;0
UNIVERSAL;PAYSANDÚ;Gine;0
UNIVERSAL;PAYSANDÚ;AE;0
UNIVERSAL;PAYSANDÚ;LE;0
UNIVERSAL;RÍO NEGRO;MG;0
UNIVERSAL;RÍO NEGRO;MFYC;0
UNIVERSAL;RÍO NEGRO;Pediatría;0
UNIVERSAL;RÍO NEGRO;Gine;0
UNIVERSAL;RÍO NEGRO;AE;0
UNIVERSAL;RÍO NEGRO;LE;0
UNIVERSAL;RIVERA;MG;0
UNIVERSAL;RIVERA;MFYC;0
UNIVERSAL;RIVERA;Pediatría;0
UNIVERSAL;RIVERA;Gine;0
UNIVERSAL;RIVERA;AE;0
UNIVERSAL;RIVERA;LE;0
UNIVERSAL;ROCHA;MG;0
UNIVERSAL;ROCHA;MFYC;0
UNIVERSAL;ROCHA;Pediatría;0
UNIVERSAL;ROCHA;Gine;0
UNIVERSAL;ROCHA;AE;0
UNIVERSAL;ROCHA;LE;0
UNIVERSAL;SALTO;MG;0
UNIVERSAL;SALTO;MFYC;0
UNIVERSAL;SALTO;Pediatría;0
UNIVERSAL;SALTO;Gine;0
UNIVERSAL;SALTO;AE;0
UNIVERSAL;SALTO;LE;0
UNIVERSAL;SAN JOSÉ;MG;0
UNIVERSAL;SAN JOSÉ;MFYC;0
UNIVERSAL;SAN JOSÉ;Pediatría;0
UNIVERSAL;SAN JOSÉ;Gine;0
UNIVERSAL;SAN JOSÉ;AE;0
UNIVERSAL;SAN JOSÉ;LE;0
UNIVERSAL;SORIANO;MG;0
UNIVERSAL;SORIANO;MFYC;0
UNIVERSAL;SORIANO;Pediatría;0
UNIVERSAL;SORIANO;Gine;0
UNIVERSAL;SORIANO;AE;0
UNIVERSAL;SORIANO;LE;0
UNIVERSAL;TACUAREMBÓ;MG;0
UNIVERSAL;TACUAREMBÓ;MFYC;0
UNIVERSAL;TACUAREMBÓ;Pediatría;0
UNIVERSAL;TACUAREMBÓ;Gine;0
UNIVERSAL;TACUAREMBÓ;AE;0
UNIVERSAL;TACUAREMBÓ;LE;0
UNIVERSAL;TREINTA Y TRES;MG;0
UNIVERSAL;TREINTA Y TRES;MFYC;0
UNIVERSAL;TREINTA Y TRES;Pediatría;0
UNIVERSAL;TREINTA Y TRES;Gine;0
UNIVERSAL;TREINTA Y TRES;AE;0
UNIVERSAL;TREINTA Y TRES;LE;0
ASSE;MONTEVIDEO;MG;2.46
ASSE;MONTEVIDEO;MFYC;1.83
ASSE;MONTEVIDEO;Pediatría;6.32
ASSE;MONTEVIDEO;Gine;1.87
ASSE;MONTEVIDEO;AE;10.32
ASSE;MONTEVIDEO;LE;2.41
ASSE;ARTIGAS;MG;2.71
ASSE;ARTIGAS;MFYC;0.23
ASSE;ARTIGAS;Pediatría;4.54
ASSE;ARTIGAS;Gine;1.26
ASSE;ARTIGAS;AE;9.22
ASSE;ARTIGAS;LE;1.11
ASSE;CANELONES;MG;1.95
ASSE;CANELONES;MFYC;1.63
ASSE;CANELONES;Pediatría;2.93
ASSE;CANELONES;Gine;0.78
ASSE;CANELONES;AE;5.60
