Institución;Departamento;Especialidad;Valor
COSEM;RIVERA;OTORRINOLARINGOLOGÍA;0.00
COSEM;RIVERA;PEDIATRÍA;0.00
COSEM;RIVERA;PSICOTERAPIA PSICOANALÍTICA;0.00
COSEM;RIVERA;PSIQUIATRÍA;0.00
COSEM;RIVERA;PSIQUIATRÍA PEDIÁTRICA;0.00
COSEM;RIVERA;REUMATOLOGÍA;0.00
COSEM;RIVERA;UROLOGÍA;0.00
COSEM;RIVERA;UROLOGÍA PEDIÁTRICA;0.00
COSEM;RIVERA;FISIOTERAPÍA;0.00
COSEM;RIVERA;FONOAUDIOLOGÍA;0.00
COSEM;RIVERA;NUTRICIÓN;0.00
COSEM;RIVERA;PSICOLOGÍA;0.00
COSEM;RIVERA;PSICOMOTRICIDAD;0.00
COSEM;RIVERA;PSICOPEDAGOGÍA;0.00
COSEM;RIVERA;TRABAJO SOCIAL;0.00
COSEM;RIVERA;OBSTETRA PARTERA;0.00
COSEM;ROCHA;MEDICINA GENERAL;0.00
COSEM;ROCHA;ODONTOLOGÍA;0.00
COSEM;ROCHA;ALERGOLOGÍA;0.00
COSEM;ROCHA;ANESTESIOLOGÍA;0.00
COSEM;ROCHA;CARDIOLOGÍA;0.00
COSEM;ROCHA;CARDIOLOGÍA PEDIÁTRICA;0.00
COSEM;ROCHA;CIRUGÍA GENERAL;0.00
COSEM;ROCHA;CIRUGÍA CARDÍACA;0.00
COSEM;ROCHA;CIRUGÍA DE TORAX;0.00
COSEM;ROCHA;CIRUGÍA PEDIÁTRICA;0.00
COSEM;ROCHA;CIRUGÍA PLÁSTICA;0.00
COSEM;ROCHA;CIRUGÍA VASCULAR PERIFÉRICA;0.00
COSEM;ROCHA;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
COSEM;ROCHA;CUIDADOS PALIATIVOS DEL ADULTO;0.00
COSEM;ROCHA;DERMATOLOGÍA;0.00
COSEM;ROCHA;DIABETOLOGÍA;0.00
COSEM;ROCHA;ENDOCRINOLOGÍA;0.00
COSEM;ROCHA;ENDOSCOPÍA DIGESTIVA;0.00
COSEM;ROCHA;ENFERMEDADES INFECCIOSAS;0.00
COSEM;ROCHA;FISIATRÍA;0.00
COSEM;ROCHA;GASTROENTEROLOGÍA;0.00
COSEM;ROCHA;GERIATRÍA;0.00
COSEM;ROCHA;GINECOTOCOLOGÍA;0.00
COSEM;ROCHA;HEMATOLOGÍA;0.00
COSEM;ROCHA;MEDICINA FAMILIAR Y COMUNITARIA;0.00
COSEM;ROCHA;MEDICINA INTENSIVA;0.00
COSEM;ROCHA;MEDICINA INTENSIVA PEDIÁTRICA;0.00
COSEM;ROCHA;MEDICINA INTERNA;0.00
COSEM;ROCHA;NEFROLOGÍA;0.00
COSEM;ROCHA;NEFROLOGÍA PEDIÁTRICA;0.00
COSEM;ROCHA;NEONATOLOGÍA;0.00
COSEM;ROCHA;NEUMOLOGÍA;0.00
COSEM;ROCHA;NEUMOLOGÍA PEDIÁTRICA;0.00
COSEM;ROCHA;NEUROCIRUGÍA;0.00
COSEM;ROCHA;NEUROLOGÍA;0.00
COSEM;ROCHA;NEUROPEDIATRÍA;0.00
COSEM;ROCHA;OFTALMOLOGÍA;0.00
COSEM;ROCHA;ONCOLOGÍA MÉDICA;0.00
COSEM;ROCHA;ONCOLOGÍA RADIOTERÁPICA;0.00
COSEM;ROCHA;TRAUMATOLOGÍA;0.00
COSEM;ROCHA;OTORRINOLARINGOLOGÍA;0.00
COSEM;ROCHA;PEDIATRÍA;0.00
COSEM;ROCHA;PSICOTERAPIA PSICOANALÍTICA;0.00
COSEM;ROCHA;PSIQUIATRÍA;0.00
COSEM;ROCHA;PSIQUIATRÍA PEDIÁTRICA;0.00
COSEM;ROCHA;REUMATOLOGÍA;0.00
COSEM;ROCHA;UROLOGÍA;0.00
COSEM;ROCHA;UROLOGÍA PEDIÁTRICA;0.00
COSEM;ROCHA;FISIOTERAPÍA;0.00
COSEM;ROCHA;FONOAUDIOLOGÍA;0.00
COSEM;ROCHA;NUTRICIÓN;0.00
COSEM;ROCHA;PSICOLOGÍA;0.00
COSEM;ROCHA;PSICOMOTRICIDAD;0.00
COSEM;ROCHA;PSICOPEDAGOGÍA;0.00
COSEM;ROCHA;TRABAJO SOCIAL;0.00
COSEM;ROCHA;OBSTETRA PARTERA;0.00
COSEM;SALTO;MEDICINA GENERAL;0.00
COSEM;SALTO;ODONTOLOGÍA;0.00
COSEM;SALTO;ALERGOLOGÍA;0.00
COSEM;SALTO;ANESTESIOLOGÍA;0.00
COSEM;SALTO;CARDIOLOGÍA;0.00
COSEM;SALTO;CARDIOLOGÍA PEDIÁTRICA;0.00
COSEM;SALTO;CIRUGÍA GENERAL;0.00
COSEM;SALTO;CIRUGÍA CARDÍACA;0.00
COSEM;SALTO;CIRUGÍA DE TORAX;0.00
COSEM;SALTO;CIRUGÍA PEDIÁTRICA;0.00
COSEM;SALTO;CIRUGÍA PLÁSTICA;0.00
COSEM;SALTO;CIRUGÍA VASCULAR PERIFÉRICA;0.00
COSEM;SALTO;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
COSEM;SALTO;CUIDADOS PALIATIVOS DEL ADULTO;0.00
COSEM;SALTO;DERMATOLOGÍA;0.00
COSEM;SALTO;DIABETOLOGÍA;0.00
COSEM;SALTO;ENDOCRINOLOGÍA;0.00
COSEM;SALTO;ENDOSCOPÍA DIGESTIVA;0.00
COSEM;SALTO;ENFERMEDADES INFECCIOSAS;0.00
COSEM;SALTO;FISIATRÍA;0.00
COSEM;SALTO;GASTROENTEROLOGÍA;0.00
COSEM;SALTO;GERIATRÍA;0.00
COSEM;SALTO;GINECOTOCOLOGÍA;0.00
COSEM;SALTO;HEMATOLOGÍA;0.00
COSEM;SALTO;MEDICINA FAMILIAR Y COMUNITARIA;0.00
COSEM;SALTO;MEDICINA INTENSIVA;0.00
COSEM;SALTO;MEDICINA INTENSIVA PEDIÁTRICA;0.00
COSEM;SALTO;MEDICINA INTERNA;0.00
COSEM;SALTO;NEFROLOGÍA;0.00
COSEM;SALTO;NEFROLOGÍA PEDIÁTRICA;0.00
COSEM;SALTO;NEONATOLOGÍA;0.00
COSEM;SALTO;NEUMOLOGÍA;0.00
COSEM;SALTO;NEUMOLOGÍA PEDIÁTRICA;0.00
COSEM;SALTO;NEUROCIRUGÍA;0.00
COSEM;SALTO;NEUROLOGÍA;0.00
COSEM;SALTO;NEUROPEDIATRÍA;0.00
COSEM;SALTO;OFTALMOLOGÍA;0.00
COSEM;SALTO;ONCOLOGÍA MÉDICA;0.00
COSEM;SALTO;ONCOLOGÍA RADIOTERÁPICA;0.00
COSEM;SALTO;TRAUMATOLOGÍA;0.00
COSEM;SALTO;OTORRINOLARINGOLOGÍA;0.00
COSEM;SALTO;PEDIATRÍA;0.00
COSEM;SALTO;PSICOTERAPIA PSICOANALÍTICA;0.00
COSEM;SALTO;PSIQUIATRÍA;0.00
COSEM;SALTO;PSIQUIATRÍA PEDIÁTRICA;0.00
COSEM;SALTO;REUMATOLOGÍA;0.00
COSEM;SALTO;UROLOGÍA;0.00
COSEM;SALTO;UROLOGÍA PEDIÁTRICA;0.00
COSEM;SALTO;FISIOTERAPÍA;0.00
COSEM;SALTO;FONOAUDIOLOGÍA;0.00
COSEM;SALTO;NUTRICIÓN;0.00
COSEM;SALTO;PSICOLOGÍA;0.00
COSEM;SALTO;PSICOMOTRICIDAD;0.00
COSEM;SALTO;PSICOPEDAGOGÍA;0.00
COSEM;SALTO;TRABAJO SOCIAL;0.00
COSEM;SALTO;OBSTETRA PARTERA;0.00
COSEM;SAN JOSÉ;MEDICINA GENERAL;0.00
COSEM;SAN JOSÉ;ODONTOLOGÍA;0.00
COSEM;SAN JOSÉ;ALERGOLOGÍA;0.00
COSEM;SAN JOSÉ;ANESTESIOLOGÍA;0.00
COSEM;SAN JOSÉ;CARDIOLOGÍA;0.00
COSEM;SAN JOSÉ;CARDIOLOGÍA PEDIÁTRICA;0.00
COSEM;SAN JOSÉ;CIRUGÍA GENERAL;0.00
COSEM;SAN JOSÉ;CIRUGÍA CARDÍACA;0.00
COSEM;SAN JOSÉ;CIRUGÍA DE TORAX;0.00
COSEM;SAN JOSÉ;CIRUGÍA PEDIÁTRICA;0.00
COSEM;SAN JOSÉ;CIRUGÍA PLÁSTICA;0.00
COSEM;SAN JOSÉ;CIRUGÍA VASCULAR PERIFÉRICA;0.00
COSEM;SAN JOSÉ;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
COSEM;SAN JOSÉ;CUIDADOS PALIATIVOS DEL ADULTO;0.00
COSEM;SAN JOSÉ;DERMATOLOGÍA;0.00
COSEM;SAN JOSÉ;DIABETOLOGÍA;0.00
COSEM;SAN JOSÉ;ENDOCRINOLOGÍA;0.00
COSEM;SAN JOSÉ;ENDOSCOPÍA DIGESTIVA;0.00
COSEM;SAN JOSÉ;ENFERMEDADES INFECCIOSAS;0.00
COSEM;SAN JOSÉ;FISIATRÍA;0.00
COSEM;SAN JOSÉ;GASTROENTEROLOGÍA;0.00
COSEM;SAN JOSÉ;GERIATRÍA;0.00
COSEM;SAN JOSÉ;GINECOTOCOLOGÍA;0.00
COSEM;SAN JOSÉ;HEMATOLOGÍA;0.00
COSEM;SAN JOSÉ;MEDICINA FAMILIAR Y COMUNITARIA;0.00
COSEM;SAN JOSÉ;MEDICINA INTENSIVA;0.00
COSEM;SAN JOSÉ;MEDICINA INTENSIVA PEDIÁTRICA;0.00
COSEM;SAN JOSÉ;MEDICINA INTERNA;0.00
COSEM;SAN JOSÉ;NEFROLOGÍA;0.00
COSEM;SAN JOSÉ;NEFROLOGÍA PEDIÁTRICA;0.00
COSEM;SAN JOSÉ;NEONATOLOGÍA;0.00
COSEM;SAN JOSÉ;NEUMOLOGÍA;0.00
COSEM;SAN JOSÉ;NEUMOLOGÍA PEDIÁTRICA;0.00
COSEM;SAN JOSÉ;NEUROCIRUGÍA;0.00
COSEM;SAN JOSÉ;NEUROLOGÍA;0.00
COSEM;SAN JOSÉ;NEUROPEDIATRÍA;0.00
COSEM;SAN JOSÉ;OFTALMOLOGÍA;0.00
COSEM;SAN JOSÉ;ONCOLOGÍA MÉDICA;0.00
COSEM;SAN JOSÉ;ONCOLOGÍA RADIOTERÁPICA;0.00
COSEM;SAN JOSÉ;TRAUMATOLOGÍA;0.00
COSEM;SAN JOSÉ;OTORRINOLARINGOLOGÍA;0.00
COSEM;SAN JOSÉ;PEDIATRÍA;0.00
COSEM;SAN JOSÉ;PSICOTERAPIA PSICOANALÍTICA;0.00
COSEM;SAN JOSÉ;PSIQUIATRÍA;0.00
COSEM;SAN JOSÉ;PSIQUIATRÍA PEDIÁTRICA;0.00
COSEM;SAN JOSÉ;REUMATOLOGÍA;0.00
COSEM;SAN JOSÉ;UROLOGÍA;0.00
COSEM;SAN JOSÉ;UROLOGÍA PEDIÁTRICA;0.00
COSEM;SAN JOSÉ;FISIOTERAPÍA;0.00
COSEM;SAN JOSÉ;FONOAUDIOLOGÍA;0.00
COSEM;SAN JOSÉ;NUTRICIÓN;0.00
COSEM;SAN JOSÉ;PSICOLOGÍA;0.00
COSEM;SAN JOSÉ;PSICOMOTRICIDAD;0.00
COSEM;SAN JOSÉ;PSICOPEDAGOGÍA;0.00
COSEM;SAN JOSÉ;TRABAJO SOCIAL;0.00
COSEM;SAN JOSÉ;OBSTETRA PARTERA;0.00
COSEM;SORIANO;MEDICINA GENERAL;0.00
COSEM;SORIANO;ODONTOLOGÍA;0.00
COSEM;SORIANO;ALERGOLOGÍA;0.00
COSEM;SORIANO;ANESTESIOLOGÍA;0.00
COSEM;SORIANO;CARDIOLOGÍA;0.00
COSEM;SORIANO;CARDIOLOGÍA PEDIÁTRICA;0.00
COSEM;SORIANO;CIRUGÍA GENERAL;0.00
COSEM;SORIANO;CIRUGÍA CARDÍACA;0.00
COSEM;SORIANO;CIRUGÍA DE TORAX;0.00
COSEM;SORIANO;CIRUGÍA PEDIÁTRICA;0.00
COSEM;SORIANO;CIRUGÍA PLÁSTICA;0.00
COSEM;SORIANO;CIRUGÍA VASCULAR PERIFÉRICA;0.00
COSEM;SORIANO;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
COSEM;SORIANO;CUIDADOS PALIATIVOS DEL ADULTO;0.00
COSEM;SORIANO;DERMATOLOGÍA;0.00
COSEM;SORIANO;DIABETOLOGÍA;0.00
COSEM;SORIANO;ENDOCRINOLOGÍA;0.00
COSEM;SORIANO;ENDOSCOPÍA DIGESTIVA;0.00
COSEM;SORIANO;ENFERMEDADES INFECCIOSAS;0.00
COSEM;SORIANO;FISIATRÍA;0.00
COSEM;SORIANO;GASTROENTEROLOGÍA;0.00
COSEM;SORIANO;GERIATRÍA;0.00
COSEM;SORIANO;GINECOTOCOLOGÍA;0.00
COSEM;SORIANO;HEMATOLOGÍA;0.00
COSEM;SORIANO;MEDICINA FAMILIAR Y COMUNITARIA;0.00
COSEM;SORIANO;MEDICINA INTENSIVA;0.00
COSEM;SORIANO;MEDICINA INTENSIVA PEDIÁTRICA;0.00
COSEM;SORIANO;MEDICINA INTERNA;0.00
COSEM;SORIANO;NEFROLOGÍA;0.00
COSEM;SORIANO;NEFROLOGÍA PEDIÁTRICA;0.00
COSEM;SORIANO;NEONATOLOGÍA;0.00
COSEM;SORIANO;NEUMOLOGÍA;0.00
COSEM;SORIANO;NEUMOLOGÍA PEDIÁTRICA;0.00
COSEM;SORIANO;NEUROCIRUGÍA;0.00
COSEM;SORIANO;NEUROLOGÍA;0.00
COSEM;SORIANO;NEUROPEDIATRÍA;0.00
COSEM;SORIANO;OFTALMOLOGÍA;0.00
COSEM;SORIANO;ONCOLOGÍA MÉDICA;0.00
COSEM;SORIANO;ONCOLOGÍA RADIOTERÁPICA;0.00
COSEM;SORIANO;TRAUMATOLOGÍA;0.00
COSEM;SORIANO;OTORRINOLARINGOLOGÍA;0.00
COSEM;SORIANO;PEDIATRÍA;0.00
COSEM;SORIANO;PSICOTERAPIA PSICOANALÍTICA;0.00
COSEM;SORIANO;PSIQUIATRÍA;0.00
COSEM;SORIANO;PSIQUIATRÍA PEDIÁTRICA;0.00
COSEM;SORIANO;REUMATOLOGÍA;0.00
COSEM;SORIANO;UROLOGÍA;0.00
COSEM;SORIANO;UROLOGÍA PEDIÁTRICA;0.00
COSEM;SORIANO;FISIOTERAPÍA;0.00
COSEM;SORIANO;FONOAUDIOLOGÍA;0.00
COSEM;SORIANO;NUTRICIÓN;0.00
COSEM;SORIANO;PSICOLOGÍA;0.00
COSEM;SORIANO;PSICOMOTRICIDAD;0.00
COSEM;SORIANO;PSICOPEDAGOGÍA;0.00
COSEM;SORIANO;TRABAJO SOCIAL;0.00
COSEM;SORIANO;OBSTETRA PARTERA;0.00
COSEM;TACUAREMBÓ;MEDICINA GENERAL;0.00
COSEM;TACUAREMBÓ;ODONTOLOGÍA;0.00
COSEM;TACUAREMBÓ;ALERGOLOGÍA;0.00
COSEM;TACUAREMBÓ;ANESTESIOLOGÍA;0.00
COSEM;TACUAREMBÓ;CARDIOLOGÍA;0.00
COSEM;TACUAREMBÓ;CARDIOLOGÍA PEDIÁTRICA;0.00
COSEM;TACUAREMBÓ;CIRUGÍA GENERAL;0.00
COSEM;TACUAREMBÓ;CIRUGÍA CARDÍACA;0.00
COSEM;TACUAREMBÓ;CIRUGÍA DE TORAX;0.00
COSEM;TACUAREMBÓ;CIRUGÍA PEDIÁTRICA;0.00
COSEM;TACUAREMBÓ;CIRUGÍA PLÁSTICA;0.00
COSEM;TACUAREMBÓ;CIRUGÍA VASCULAR PERIFÉRICA;0.00
COSEM;TACUAREMBÓ;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
COSEM;TACUAREMBÓ;CUIDADOS PALIATIVOS DEL ADULTO;0.00
COSEM;TACUAREMBÓ;DERMATOLOGÍA;0.00
COSEM;TACUAREMBÓ;DIABETOLOGÍA;0.00
COSEM;TACUAREMBÓ;ENDOCRINOLOGÍA;0.00
COSEM;TACUAREMBÓ;ENDOSCOPÍA DIGESTIVA;0.00
COSEM;TACUAREMBÓ;ENFERMEDADES INFECCIOSAS;0.00
COSEM;TACUAREMBÓ;FISIATRÍA;0.00
COSEM;TACUAREMBÓ;GASTROENTEROLOGÍA;0.00
COSEM;TACUAREMBÓ;GERIATRÍA;0.00
COSEM;TACUAREMBÓ;GINECOTOCOLOGÍA;0.00
COSEM;TACUAREMBÓ;HEMATOLOGÍA;0.00
COSEM;TACUAREMBÓ;MEDICINA FAMILIAR Y COMUNITARIA;0.00
COSEM;TACUAREMBÓ;MEDICINA INTENSIVA;0.00
COSEM;TACUAREMBÓ;MEDICINA INTENSIVA PEDIÁTRICA;0.00
COSEM;TACUAREMBÓ;MEDICINA INTERNA;0.00
COSEM;TACUAREMBÓ;NEFROLOGÍA;0.00
COSEM;TACUAREMBÓ;NEFROLOGÍA PEDIÁTRICA;0.00
COSEM;TACUAREMBÓ;NEONATOLOGÍA;0.00
COSEM;TACUAREMBÓ;NEUMOLOGÍA;0.00
COSEM;TACUAREMBÓ;NEUMOLOGÍA PEDIÁTRICA;0.00
COSEM;TACUAREMBÓ;NEUROCIRUGÍA;0.00
COSEM;TACUAREMBÓ;NEUROLOGÍA;0.00
COSEM;TACUAREMBÓ;NEUROPEDIATRÍA;0.00
COSEM;TACUAREMBÓ;OFTALMOLOGÍA;0.00
COSEM;TACUAREMBÓ;ONCOLOGÍA MÉDICA;0.00
COSEM;TACUAREMBÓ;ONCOLOGÍA RADIOTERÁPICA;0.00
COSEM;TACUAREMBÓ;TRAUMATOLOGÍA;0.00
COSEM;TACUAREMBÓ;OTORRINOLARINGOLOGÍA;0.00
COSEM;TACUAREMBÓ;PEDIATRÍA;0.00
COSEM;TACUAREMBÓ;PSICOTERAPIA PSICOANALÍTICA;0.00
COSEM;TACUAREMBÓ;PSIQUIATRÍA;0.00
COSEM;TACUAREMBÓ;PSIQUIATRÍA PEDIÁTRICA;0.00
COSEM;TACUAREMBÓ;REUMATOLOGÍA;0.00
COSEM;TACUAREMBÓ;UROLOGÍA;0.00
COSEM;TACUAREMBÓ;UROLOGÍA PEDIÁTRICA;0.00
COSEM;TACUAREMBÓ;FISIOTERAPÍA;0.00
COSEM;TACUAREMBÓ;FONOAUDIOLOGÍA;0.00
COSEM;TACUAREMBÓ;NUTRICIÓN;0.00
COSEM;TACUAREMBÓ;PSICOLOGÍA;0.00
COSEM;TACUAREMBÓ;PSICOMOTRICIDAD;0.00
COSEM;TACUAREMBÓ;PSICOPEDAGOGÍA;0.00
COSEM;TACUAREMBÓ;TRABAJO SOCIAL;0.00
COSEM;TACUAREMBÓ;OBSTETRA PARTERA;0.00
COSEM;TREINTA Y TRES;MEDICINA GENERAL;0.00
COSEM;TREINTA Y TRES;ODONTOLOGÍA;0.00
COSEM;TREINTA Y TRES;ALERGOLOGÍA;0.00
COSEM;TREINTA Y TRES;ANESTESIOLOGÍA;0.00
COSEM;TREINTA Y TRES;CARDIOLOGÍA;0.00
COSEM;TREINTA Y TRES;CARDIOLOGÍA PEDIÁTRICA;0.00
COSEM;TREINTA Y TRES;CIRUGÍA GENERAL;0.00
COSEM;TREINTA Y TRES;CIRUGÍA CARDÍACA;0.00
COSEM;TREINTA Y TRES;CIRUGÍA DE TORAX;0.00
COSEM;TREINTA Y TRES;CIRUGÍA PEDIÁTRICA;0.00
COSEM;TREINTA Y TRES;CIRUGÍA PLÁSTICA;0.00
COSEM;TREINTA Y TRES;CIRUGÍA VASCULAR PERIFÉRICA;0.00
COSEM;TREINTA Y TRES;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
COSEM;TREINTA Y TRES;CUIDADOS PALIATIVOS DEL ADULTO;0.00
COSEM;TREINTA Y TRES;DERMATOLOGÍA;0.00
COSEM;TREINTA Y TRES;DIABETOLOGÍA;0.00
COSEM;TREINTA Y TRES;ENDOCRINOLOGÍA;0.00
COSEM;TREINTA Y TRES;ENDOSCOPÍA DIGESTIVA;0.00
COSEM;TREINTA Y TRES;ENFERMEDADES INFECCIOSAS;0.00
COSEM;TREINTA Y TRES;FISIATRÍA;0.00
COSEM;TREINTA Y TRES;GASTROENTEROLOGÍA;0.00
COSEM;TREINTA Y TRES;GERIATRÍA;0.00
COSEM;TREINTA Y TRES;GINECOTOCOLOGÍA;0.00
COSEM;TREINTA Y TRES;HEMATOLOGÍA;0.00
COSEM;TREINTA Y TRES;MEDICINA FAMILIAR Y COMUNITARIA;0.00
COSEM;TREINTA Y TRES;MEDICINA INTENSIVA;0.00
COSEM;TREINTA Y TRES;MEDICINA INTENSIVA PEDIÁTRICA;0.00
COSEM;TREINTA Y TRES;MEDICINA INTERNA;0.00
COSEM;TREINTA Y TRES;NEFROLOGÍA;0.00
COSEM;TREINTA Y TRES;NEFROLOGÍA PEDIÁTRICA;0.00
COSEM;TREINTA Y TRES;NEONATOLOGÍA;0.00
COSEM;TREINTA Y TRES;NEUMOLOGÍA;0.00
COSEM;TREINTA Y TRES;NEUMOLOGÍA PEDIÁTRICA;0.00
COSEM;TREINTA Y TRES;NEUROCIRUGÍA;0.00
COSEM;TREINTA Y TRES;NEUROLOGÍA;0.00
COSEM;TREINTA Y TRES;NEUROPEDIATRÍA;0.00
COSEM;TREINTA Y TRES;OFTALMOLOGÍA;0.00
COSEM;TREINTA Y TRES;ONCOLOGÍA MÉDICA;0.00
COSEM;TREINTA Y TRES;ONCOLOGÍA RADIOTERÁPICA;0.00
COSEM;TREINTA Y TRES;TRAUMATOLOGÍA;0.00
COSEM;TREINTA Y TRES;OTORRINOLARINGOLOGÍA;0.00
COSEM;TREINTA Y TRES;PEDIATRÍA;0.00
COSEM;TREINTA Y TRES;PSICOTERAPIA PSICOANALÍTICA;0.00
COSEM;TREINTA Y TRES;PSIQUIATRÍA;0.00
COSEM;TREINTA Y TRES;PSIQUIATRÍA PEDIÁTRICA;0.00
COSEM;TREINTA Y TRES;REUMATOLOGÍA;0.00
COSEM;TREINTA Y TRES;UROLOGÍA;0.00
COSEM;TREINTA Y TRES;UROLOGÍA PEDIÁTRICA;0.00
COSEM;TREINTA Y TRES;FISIOTERAPÍA;0.00
COSEM;TREINTA Y TRES;FONOAUDIOLOGÍA;0.00
COSEM;TREINTA Y TRES;NUTRICIÓN;0.00
COSEM;TREINTA Y TRES;PSICOLOGÍA;0.00
COSEM;TREINTA Y TRES;PSICOMOTRICIDAD;0.00
COSEM;TREINTA Y TRES;PSICOPEDAGOGÍA;0.00
COSEM;TREINTA Y TRES;TRABAJO SOCIAL;0.00
COSEM;TREINTA Y TRES;OBSTETRA PARTERA;0.00
CRAME;MONTEVIDEO;MEDICINA GENERAL;0.00
CRAME;MONTEVIDEO;ODONTOLOGÍA;0.00
CRAME;MONTEVIDEO;ALERGOLOGÍA;0.00
CRAME;MONTEVIDEO;ANESTESIOLOGÍA;0.00
CRAME;MONTEVIDEO;CARDIOLOGÍA;0.00
CRAME;MONTEVIDEO;CARDIOLOGÍA PEDIÁTRICA;0.00
CRAME;MONTEVIDEO;CIRUGÍA GENERAL;0.00
CRAME;MONTEVIDEO;CIRUGÍA CARDÍACA;0.00
CRAME;MONTEVIDEO;CIRUGÍA DE TORAX;0.00
CRAME;MONTEVIDEO;CIRUGÍA PEDIÁTRICA;0.00
CRAME;MONTEVIDEO;CIRUGÍA PLÁSTICA;0.00
CRAME;MONTEVIDEO;CIRUGÍA VASCULAR PERIFÉRICA;0.00
CRAME;MONTEVIDEO;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
CRAME;MONTEVIDEO;CUIDADOS PALIATIVOS DEL ADULTO;0.00
CRAME;MONTEVIDEO;DERMATOLOGÍA;0.00
CRAME;MONTEVIDEO;DIABETOLOGÍA;0.00
CRAME;MONTEVIDEO;ENDOCRINOLOGÍA;0.00
CRAME;MONTEVIDEO;ENDOSCOPÍA DIGESTIVA;0.00
CRAME;MONTEVIDEO;ENFERMEDADES INFECCIOSAS;0.00
CRAME;MONTEVIDEO;FISIATRÍA;0.00
CRAME;MONTEVIDEO;GASTROENTEROLOGÍA;0.00
CRAME;MONTEVIDEO;GERIATRÍA;0.00
CRAME;MONTEVIDEO;GINECOTOCOLOGÍA;0.00
CRAME;MONTEVIDEO;HEMATOLOGÍA;0.00
CRAME;MONTEVIDEO;MEDICINA FAMILIAR Y COMUNITARIA;0.00
CRAME;MONTEVIDEO;MEDICINA INTENSIVA;0.00
CRAME;MONTEVIDEO;MEDICINA INTENSIVA PEDIÁTRICA;0.00
CRAME;MONTEVIDEO;MEDICINA INTERNA;0.00
CRAME;MONTEVIDEO;NEFROLOGÍA;0.00
CRAME;MONTEVIDEO;NEFROLOGÍA PEDIÁTRICA;0.00
CRAME;MONTEVIDEO;NEONATOLOGÍA;0.00
CRAME;MONTEVIDEO;NEUMOLOGÍA;0.00
CRAME;MONTEVIDEO;NEUMOLOGÍA PEDIÁTRICA;0.00
CRAME;MONTEVIDEO;NEUROCIRUGÍA;0.00
CRAME;MONTEVIDEO;NEUROLOGÍA;0.00
CRAME;MONTEVIDEO;NEUROPEDIATRÍA;0.00
CRAME;MONTEVIDEO;OFTALMOLOGÍA;0.00
CRAME;MONTEVIDEO;ONCOLOGÍA MÉDICA;0.00
CRAME;MONTEVIDEO;ONCOLOGÍA RADIOTERÁPICA;0.00
CRAME;MONTEVIDEO;TRAUMATOLOGÍA;0.00
CRAME;MONTEVIDEO;OTORRINOLARINGOLOGÍA;0.00
CRAME;MONTEVIDEO;PEDIATRÍA;0.00
CRAME;MONTEVIDEO;PSICOTERAPIA PSICOANALÍTICA;0.00
CRAME;MONTEVIDEO;PSIQUIATRÍA;0.00
CRAME;MONTEVIDEO;PSIQUIATRÍA PEDIÁTRICA;0.00
CRAME;MONTEVIDEO;REUMATOLOGÍA;0.00
CRAME;MONTEVIDEO;UROLOGÍA;0.00
CRAME;MONTEVIDEO;UROLOGÍA PEDIÁTRICA;0.00
CRAME;MONTEVIDEO;FISIOTERAPÍA;0.00
CRAME;MONTEVIDEO;FONOAUDIOLOGÍA;0.00
CRAME;MONTEVIDEO;NUTRICIÓN;0.00
CRAME;MONTEVIDEO;PSICOLOGÍA;0.00
CRAME;MONTEVIDEO;PSICOMOTRICIDAD;0.00
CRAME;MONTEVIDEO;PSICOPEDAGOGÍA;0.00
CRAME;MONTEVIDEO;TRABAJO SOCIAL;0.00
CRAME;MONTEVIDEO;OBSTETRA PARTERA;0.00
CRAME;ARTIGAS;MEDICINA GENERAL;0.00
CRAME;ARTIGAS;ODONTOLOGÍA;0.00
CRAME;ARTIGAS;ALERGOLOGÍA;0.00
CRAME;ARTIGAS;ANESTESIOLOGÍA;0.00
CRAME;ARTIGAS;CARDIOLOGÍA;0.00
CRAME;ARTIGAS;CARDIOLOGÍA PEDIÁTRICA;0.00
CRAME;ARTIGAS;CIRUGÍA GENERAL;0.00
CRAME;ARTIGAS;CIRUGÍA CARDÍACA;0.00
CRAME;ARTIGAS;CIRUGÍA DE TORAX;0.00
CRAME;ARTIGAS;CIRUGÍA PEDIÁTRICA;0.00
CRAME;ARTIGAS;CIRUGÍA PLÁSTICA;0.00
CRAME;ARTIGAS;CIRUGÍA VASCULAR PERIFÉRICA;0.00
CRAME;ARTIGAS;CIRUGÍA Y TRAUMATOLOGÍA BUCO-MAXILO-FACIAL;0.00
CRAME;ARTIGAS;CUIDADOS PALIATIVOS DEL ADULTO;0.00
CRAME;ARTIGAS;DERMATOLOGÍA;0.00
CRAME;ARTIGAS;DIABETOLOGÍA;0.00
